sample_id,split,output_split,sample_date,sample_lon,sample_lat,GEOID,hazard_index,exposure_index,vulnerability_index,risk_score,risk_hev_product,risk_tier,hazard_prob_mean,hazard_prob_p95,hazard_prob_max,hazard_pred_fire_frac,acs_population,acs_housing_units,asset_value_usd,expected_property_loss_usd_weighted,expected_property_loss_usd_hev,expected_population_affected,expected_housing_units_affected,exposure_pop_density_km2,exposure_housing_density_km2,acs_median_home_value,road_nearest_dist_m,svi_rpl_themes
train_train_ndws64_meta_004.tfrecord_00000591,train,train,2020-09-19,-123.621658,42.009716,06015000202,0.0982939153909683,0.27695030950626637,0.3608,0.20439205054736406,0.009821888928672204,very_low,0.0982939153909683,0.3878155350685119,0.657853901386261,0.031982421875,3486.0,1803.0,565601100.0,115604368.62084472,5555271.18213482,712.5106882081111,368.5188671368974,1.6730195271882875,0.8653052804132193,313700.0,1096.024393999887,0.3608
train_train_ndws64_meta_004.tfrecord_00000592,train,train,2020-09-19,-117.98922,34.409966,06037910815,0.132400095462799,0.38983034016254386,0.3225,0.24764914978016267,0.016645377696210727,moderate,0.132400095462799,0.5814366936683655,0.7830868363380432,0.068115234375,5177.0,1970.0,1069316000.0,264815198.24632442,17799168.69660127,1282.079648411902,487.86882506692046,10.998131645383909,4.18511094097089,542800.0,1531.8264113926582,0.3225
train_train_ndws64_meta_004.tfrecord_00000593,train,train,2020-09-19,-117.881424,34.374035,06037930400,0.1368028819561004,0.2603015847372777,0.4764,0.24177191639923354,0.016964607320412564,moderate,0.1368028819561004,0.6089403629302979,0.7807079553604126,0.074462890625,1387.0,588.0,299644800.0,72445697.53506505,5083356.367603559,335.3376480457369,142.1618868427493,0.9310619243291364,0.3947111834935343,509600.0,1590.6850529262497,0.4764
train_train_ndws64_meta_004.tfrecord_00000594,train,train,2020-09-19,-117.953285,34.472851,06037911001,0.1166304275393486,0.37708471913615743,0.7542,0.3222806295105215,0.033169378127001825,very_high,0.1166304275393486,0.4847087562084198,0.6666341423988342,0.044921875,3718.0,1775.0,458482500.0,147760028.71955767,15207579.407113114,1198.2393805201189,572.0481173811756,9.959213698381465,4.7546004073768415,258300.0,575.5870688598128,0.7542
train_train_ndws64_meta_004.tfrecord_00000595,train,train,2020-03-05,-119.49839,36.637791,06019006900,0.0308492295444011,0.49620762180808126,0.74,0.3122869013146249,0.011327640891860762,high,0.0308492295444011,0.0802579596638679,0.6567889451980591,0.0166015625,3249.0,971.0,310040300.0,96821524.5696567,3512025.180404778,1014.6201423712163,303.2305811765008,57.11940962897173,17.070774622878282,319300.0,343.245879012098,0.74
train_train_ndws64_meta_004.tfrecord_00000596,train,train,2020-03-05,-120.58535,37.473221,06047002500,0.0230362322181463,0.3366398624141787,0.7101,0.2545300748333268,0.0055067644629695125,moderate,0.0230362322181463,0.0304679628461599,0.6092765927314758,0.0087890625,2343.0,920.0,473248000.0,120455848.85472223,2606065.268571396,596.3639653344846,234.16766884666066,4.534035059276123,1.7803296007400908,514400.0,33.95470472821174,0.7101
train_train_ndws64_meta_004.tfrecord_00000597,train,train,2020-03-05,-122.256218,39.638161,06021010300,0.0384071506559848,0.244679311591084,0.5394,0.2004873688053176,0.005068976537538353,very_low,0.0384071506559848,0.1438882201910019,0.6387400031089783,0.01904296875,1933.0,1035.0,256059000.0,51336595.168920815,1297957.063225533,387.5420839006789,207.5044267135037,0.7599142280525715,0.4068863042081797,247400.0,241.9593938018255,0.5394
train_train_ndws64_meta_004.tfrecord_00000598,train,train,2020-03-05,-120.917732,35.892189,06053011400,0.0282872598618268,0.26929223938941915,0.4492,0.18477130174773915,0.003421798767828291,very_low,0.0282872598618268,0.0603568963706493,0.6184095144271851,0.01513671875,4455.0,1472.0,616620800.0,113933827.90073231,2109952.293657295,823.1561492861779,271.983356172672,1.2147175535431636,0.401361220834015,418900.0,25.229482404223337,0.4492
train_train_ndws64_meta_004.tfrecord_00000599,train,train,2020-03-05,-120.908745,35.892189,06053011400,0.0280347820371389,0.2642176344753612,0.4492,0.18312268136117782,0.0033273518797640265,very_low,0.0280347820371389,0.0561691224575042,0.6176427602767944,0.01513671875,4455.0,1472.0,616620800.0,112917254.27907455,2051714.3779815978,815.8115454640472,269.55658696365373,1.2147175535431636,0.401361220834015,418900.0,134.68638630782235,0.4492
train_train_ndws64_meta_004.tfrecord_00000600,train,train,2020-03-05,-120.567383,37.338474,06047000904,0.0225641708821058,0.6859225695069259,0.4292,0.3028988562931307,0.00664284603095017,high,0.0225641708821058,0.033680398017168,0.598679780960083,0.00732421875,4950.0,1481.0,404757300.0,122600523.24629559,2688740.4238031073,1499.349338650997,448.59320617012656,573.8147797762633,171.68074522194863,273300.0,16.790368454740094,0.4292
train_train_ndws64_meta_004.tfrecord_00000601,train,train,2020-03-05,-118.662956,36.242531,06107002701,0.0598996356129646,0.23826860924454157,0.5738,0.2161904005798448,0.008189390007813529,low,0.0598996356129646,0.2021324932575225,0.7019303441047668,0.0224609375,1449.0,2539.0,798515500.0,172631385.81421506,6539354.856784224,313.2598904401951,548.9074270722259,0.3025561087651902,0.5301518013490807,314500.0,733.746287970419,0.5738
train_train_ndws64_meta_004.tfrecord_00000602,train,train,2020-03-05,-118.887535,34.320137,06111007614,0.0307351760566234,0.5476666859261157,0.3308,0.24582759380614638,0.0055682346696644194,moderate,0.0307351760566234,0.0586820393800735,0.6450722217559814,0.017822265625,8323.0,2447.0,1298133500.0,319117034.7441511,7228311.960552816,2046.0230632485564,601.5401220436402,98.58247567684988,28.98369794319977,530500.0,175.8998959827385,0.3308
train_train_ndws64_meta_004.tfrecord_00000603,train,train,2020-03-06,-120.495522,38.838661,06017030603,0.0506706461310386,0.3102637166450949,0.2684,0.17209443805904778,0.004219586987435119,very_low,0.0506706461310386,0.2373382300138473,0.6665031313896179,0.025634765625,3998.0,2078.0,611555400.0,105245282.90497619,2580511.2079356792,688.033563360073,357.6122422867013,3.279263906468897,1.704429814317751,294300.0,649.8118197994903,0.2684
train_train_ndws64_meta_004.tfrecord_00000604,train,train,2020-03-06,-119.255844,37.033047,06019006408,0.0563604682683944,0.22663933278931153,0.4302,0.18221203397099067,0.0054951592371229,very_low,0.0563604682683944,0.2001839429140091,0.6083881855010986,0.013916015625,876.0,718.0,201040000.0,36631907.30952796,1104746.8130311877,159.61774175858784,130.8282403911713,0.2637321639179432,0.2161640338962137,280000.0,424.56391777855526,0.4302
train_train_ndws64_meta_004.tfrecord_00000605,train,train,2020-03-08,-119.309746,35.748455,06029004606,0.0263309553265571,0.500477354581903,0.8588,0.3350686840378495,0.011317306648048087,very_high,0.0263309553265571,0.0452237725257873,0.625661313533783,0.01123046875,4261.0,638.0,117838600.0,39484024.630862534,1333615.5711766793,1427.7276626852768,213.773820416148,92.1741506950236,13.8012457506278,184700.0,191.77093397447615,0.8588
train_train_ndws64_meta_004.tfrecord_00000606,train,train,2020-03-08,-118.887535,35.074718,06029006202,0.0265977773815393,0.41627267651340105,0.8305,0.30428069164479,0.009195236187324362,high,0.0265977773815393,0.0721830874681472,0.4551235437393188,0.0,8612.0,1943.0,396566300.0,120667468.04701528,3646520.792433329,2620.4653164449314,591.217383865827,22.965766682040112,5.181431103483969,204100.0,23.96379358689628,0.8305
train_train_ndws64_meta_004.tfrecord_00000607,train,train,2020-03-08,-119.318726,35.748455,06029004606,0.0265302825719118,0.5005001613795621,0.8588,0.3351751896998245,0.011403499116620601,very_high,0.0265302825719118,0.0448568947613239,0.6202598810195923,0.01123046875,4261.0,638.0,117838600.0,39496575.10896174,1343772.3710038085,1428.1814833109522,213.84177102848804,92.1741506950236,13.8012457506278,184700.0,186.7678025431802,0.8588
train_train_ndws64_meta_004.tfrecord_00000608,train,train,2020-03-09,-122.193336,39.656128,06021010300,0.0212269239127635,0.24451679473350038,0.5394,0.19184850037643186,0.002799669070850124,very_low,0.0212269239127635,0.0301324538886547,0.5755481123924255,0.005126953125,1933.0,1035.0,256059000.0,49124535.15788877,716880.4626128118,370.8431512276428,198.56319788960698,0.7599142280525715,0.4068863042081797,247400.0,318.3902426603136,0.5394
train_train_ndws64_meta_004.tfrecord_00000609,train,train,2020-03-09,-119.785851,36.655754,06019001800,0.0338407382369041,0.5375408425524162,0.6856,0.3153026218841769,0.012471598044322596,high,0.0338407382369041,0.1163012683391571,0.6488695740699768,0.01708984375,4733.0,1458.0,333444600.0,105135956.63312061,4158587.0212499304,1492.3273093778093,459.71122270712993,82.88865110235075,25.53383758868105,228700.0,8.523909210043739,0.6856
train_train_ndws64_meta_004.tfrecord_00000610,train,train,2020-03-09,-122.166389,39.647144,06021010300,0.0213579982519149,0.2451123168645698,0.5394,0.19209269418532837,0.0028238174899017287,very_low,0.0213579982519149,0.0318820625543594,0.5598543286323547,0.003662109375,1933.0,1035.0,256059000.0,49187063.180401,723063.8826467467,371.31517786023977,198.81593848181487,0.7599142280525715,0.4068863042081797,247400.0,147.36395316100905,0.5394
train_train_ndws64_meta_004.tfrecord_00000611,train,train,2020-03-09,-122.211304,39.665112,06021010300,0.0213206633925437,0.24452782520782834,0.5394,0.19189867925862036,0.0028121594464672896,very_low,0.0213206633925437,0.0312845669686794,0.5722969174385071,0.00537109375,1933.0,1035.0,256059000.0,49137383.91228307,720078.7357029677,370.94014700691315,198.61513303267208,0.7599142280525715,0.4068863042081797,247400.0,311.7133080447188,0.5394
train_train_ndws64_meta_004.tfrecord_00000612,train,train,2020-03-09,-122.202316,39.656128,06021010300,0.0213376730680465,0.24499558215052594,0.5394,0.19204751117918104,0.002819786661542545,very_low,0.0213376730680465,0.0316650457680225,0.5743409991264343,0.005615234375,1933.0,1035.0,256059000.0,49175493.66502991,722031.7527679226,371.2278391093569,198.76917407045238,0.7599142280525715,0.4068863042081797,247400.0,164.7632456620916,0.5394
train_train_ndws64_meta_004.tfrecord_00000613,train,train,2020-03-09,-119.767883,36.655754,06019001700,0.0322684273123741,0.5348604168754033,0.8096,0.33851233871880804,0.013972970990416465,very_high,0.0322684273123741,0.1033504381775856,0.6282225251197815,0.014404296875,6516.0,1998.0,609190200.0,206218399.3265784,8512196.992246004,2205.746399091753,676.3476527601784,88.7838392156828,27.22377390315136,304900.0,36.1810212439451,0.8096
train_train_ndws64_meta_004.tfrecord_00000614,train,train,2020-03-09,-121.214172,37.607971,06099003300,0.026801599189639,0.3719891450351637,0.6798,0.2609575431053686,0.006777540717534059,moderate,0.026801599189639,0.0487491674721241,0.6220134496688843,0.0126953125,6353.0,1976.0,801860800.0,209251624.28050536,5434644.221794435,1657.863271348407,515.6521051762084,9.914708691173086,3.0838130605632013,405800.0,731.8263653456619,0.6798
train_train_ndws64_meta_004.tfrecord_00000615,train,train,2020-03-10,-119.516357,39.557312,06091010000,0.0355545617640018,0.26392763765519833,0.5106,0.19907557217856042,0.00479138436095835,very_low,0.0355545617640018,0.1441375911235809,0.6931717991828918,0.018310546875,2898.0,2337.0,536107800.0,106725967.03438924,2568698.528707787,576.9210081734681,465.2396121812957,1.1738997691857858,0.9466541616932992,229400.0,41686.557227712496,0.5106
train_train_ndws64_meta_004.tfrecord_00000616,train,train,2020-03-10,-122.974869,39.233921,06033000100,0.0247557088732719,0.3039437678995949,0.5536,0.21428098480651442,0.004165476523937317,low,0.0247557088732719,0.0628035143017768,0.4920701384544372,0.0,3417.0,1628.0,575335200.0,123283393.24985294,2396545.2689947807,732.1981250838597,348.84944326500545,2.862437803423433,1.3637836534894203,353400.0,708.2311785247513,0.5536
train_train_ndws64_meta_004.tfrecord_00000617,train,train,2020-03-10,-119.875687,36.601856,06019007600,0.0381514132022857,0.37730615766946296,0.9139,0.31504755390198175,0.013155374019950695,high,0.0381514132022857,0.1503116190433502,0.685347855091095,0.026123046875,4261.0,1292.0,350002800.0,110267525.99884453,4604417.742029999,1342.4176271763442,407.0414396413604,11.941595704063491,3.620873421649856,270900.0,337.1083068918838,0.9139
train_train_ndws64_meta_004.tfrecord_00000618,train,train,2020-03-10,-122.992836,39.242905,06033000100,0.0254437513649463,0.30482167774548236,0.5536,0.21488837900611785,0.004293614743686137,low,0.0254437513649463,0.0691995993256568,0.5078878402709961,0.000732421875,3417.0,1628.0,575335200.0,123632848.51316062,2470267.6972816125,734.2735910639046,349.83828102195986,2.862437803423433,1.3637836534894203,353400.0,147.5745152129254,0.5536
train_train_ndws64_meta_004.tfrecord_00000619,train,train,2020-03-10,-120.594337,38.820694,06017030603,0.0394437909126281,0.31075809109733504,0.2684,0.16662932278551457,0.003289906872334253,very_low,0.0394437909126281,0.1858451068401336,0.7071218490600586,0.02783203125,3998.0,2078.0,611555400.0,101903062.14782448,2011960.313273123,666.1840324964872,346.2557327482993,3.279263906468897,1.704429814317751,294300.0,219.61694066971685,0.2684
train_train_ndws64_meta_004.tfrecord_00000620,train,train,2020-03-10,-119.956528,36.64677,06019007600,0.0363658256828784,0.3797965556199492,0.9139,0.314901879527424,0.012622435256148626,high,0.0363658256828784,0.1375533640384674,0.6677558422088623,0.02490234375,4261.0,1292.0,350002800.0,110216539.55986108,4417887.682470736,1341.7969086663536,406.8532283494318,11.941595704063491,3.620873421649856,270900.0,54.39885730530344,0.9139
train_train_ndws64_meta_004.tfrecord_00000621,train,train,2020-03-10,-120.109245,38.048145,06109003103,0.0357682257890701,0.26790451212274236,0.2789,0.15403546653135775,0.002672550626277268,very_low,0.0357682257890701,0.13200743496418,0.6491187214851379,0.017822265625,944.0,2370.0,707919000.0,109044633.43141225,1891949.3668035772,145.4094804056017,365.06405567931785,0.6473448630303954,1.6252196243453785,298700.0,291.50884261021105,0.2789
train_train_ndws64_meta_004.tfrecord_00000622,train,train,2020-03-10,-121.67231,39.081207,06101050504,0.0259991660714149,0.6464702396510036,0.6033,0.32760065493100854,0.010140077640047315,very_high,0.0259991660714149,0.0397264659404754,0.6306079626083374,0.011474609375,8150.0,2333.0,745393500.0,244191398.78131673,7558347.962386608,2669.9453376877195,764.2923279540429,354.35670041127986,101.43732295208784,319500.0,21.147313882107383,0.6033
train_train_ndws64_meta_004.tfrecord_00000623,train,train,2020-03-10,-119.893646,36.61084,06019007600,0.0384145528078079,0.37809548450239705,0.9139,0.3154159217546231,0.013273820788715715,high,0.0384145528078079,0.1527931094169616,0.6858084797859192,0.02783203125,4261.0,1292.0,350002800.0,110396455.778699,4645874.442748709,1343.9872425964488,407.517370906973,11.941595704063491,3.620873421649856,270900.0,128.17528913575524,0.9139
train_train_ndws64_meta_004.tfrecord_00000624,train,train,2020-03-10,-121.582481,39.772911,06007001900,0.0395735651254653,0.6329327716314911,0.4583,0.30132661405218,0.011479226288133092,high,0.0395735651254653,0.1521439552307129,0.4827218353748321,0.0,2070.0,1169.0,352219700.0,106133169.60347462,4043209.639438351,623.7460910880126,352.2508118269984,236.23071638391255,133.40758814144627,301300.0,62.00037793073596,0.4583
train_train_ndws64_meta_004.tfrecord_00000625,train,train,2020-03-10,-120.109245,38.039162,06109003103,0.0359880030155181,0.27014899008315924,0.2789,0.1548186985327068,0.0027115000125938057,very_low,0.0359880030155181,0.1410211771726608,0.643887460231781,0.0185546875,944.0,2370.0,707919000.0,109599098.24657527,1919522.3774153944,146.14885141487522,366.9203155225151,0.6473448630303954,1.6252196243453785,298700.0,57.74901684507301,0.2789
train_train_ndws64_meta_004.tfrecord_00000626,train,train,2020-03-10,-119.965515,36.655754,06019007600,0.0361935198307037,0.3786717142458238,0.9139,0.314478274189099,0.012525421903558981,high,0.0361935198307037,0.1307563632726669,0.6636215448379517,0.024658203125,4261.0,1292.0,350002800.0,110068276.50535238,4383932.737426973,1339.991926319751,406.30593025231593,11.941595704063491,3.620873421649856,270900.0,88.01777786781261,0.9139
train_train_ndws64_meta_004.tfrecord_00000627,train,train,2020-03-10,-123.001823,39.242905,06045010802,0.0253943987190723,0.3453798999134924,0.4682,0.20995116933358388,0.004106448710541238,low,0.0253943987190723,0.0665372535586357,0.5150314569473267,0.0009765625,1742.0,736.0,345404800.0,72518141.65343267,1418387.0955747543,365.7349369791031,154.52406062951772,5.600417694711959,2.3661925506934574,469300.0,603.7522228898339,0.4682
train_train_ndws64_meta_004.tfrecord_00000628,train,train,2020-03-10,-119.956528,36.655754,06019007600,0.0367337316274642,0.37707569509362215,0.9139,0.3142695743418188,0.012658792071804412,high,0.0367337316274642,0.138628602027893,0.6667743921279907,0.024658203125,4261.0,1292.0,350002800.0,109995230.97444473,4430612.669749345,1339.10265627049,406.0362900496299,11.941595704063491,3.620873421649856,270900.0,639.6589458301307,0.9139
train_train_ndws64_meta_004.tfrecord_00000629,train,train,2020-03-10,-122.992836,39.233921,06033000100,0.0247958060353994,0.3039337383259852,0.5536,0.21429802451549526,0.0041720857280130525,low,0.0247958060353994,0.061203945428133,0.5118141174316406,0.00048828125,3417.0,1628.0,575335200.0,123293196.79422738,2400347.776743535,732.2563497694473,348.87718391122627,2.862437803423433,1.3637836534894203,353400.0,740.1841567929886,0.5536
train_train_ndws64_meta_004.tfrecord_00000630,train,train,2020-03-11,-122.067574,39.593246,06021010502,0.0306853372603654,0.30195944319033935,0.3167,0.16927050158728452,0.002934455852773549,very_low,0.0306853372603654,0.0710033029317855,0.6394234895706177,0.019287109375,1378.0,697.0,252871600.0,42803702.56917918,742040.5466202118,233.25475118727806,117.98153960633731,2.617244346465891,1.3238166251717896,362800.0,126.08459526719676,0.3167
train_train_ndws64_meta_004.tfrecord_00000631,train,train,2020-03-11,-122.974869,39.233921,06033000100,0.0289140958338975,0.3039437678995949,0.5536,0.21636017828682721,0.004865180311480025,low,0.0289140958338975,0.0863583013415336,0.4891338348388672,0.0,3417.0,1628.0,575335200.0,124479626.4466874,2799109.4875414227,739.3027292060885,352.2343702509547,2.862437803423433,1.3637836534894203,353400.0,708.2311785247513,0.5536
train_train_ndws64_meta_004.tfrecord_00000632,train,train,2020-03-11,-122.992836,39.242905,06033000100,0.0297865252941846,0.30482167774548236,0.5536,0.217059765970737,0.005026454720921652,low,0.0297865252941846,0.0890257880091667,0.5027870535850525,0.00048828125,3417.0,1628.0,575335200.0,124882123.86672717,2891896.332152403,741.6932203220083,353.37329900035985,2.862437803423433,1.3637836534894203,353400.0,147.5745152129254,0.5536
train_train_ndws64_meta_004.tfrecord_00000633,train,train,2020-03-11,-122.112488,39.494431,06021010502,0.0318574458360672,0.3049813292854489,0.3167,0.17076312170366825,0.0030770338208015624,very_low,0.0318574458360672,0.0996480509638786,0.6373882293701172,0.014892578125,1378.0,697.0,252871600.0,43181143.80620132,778094.4655202044,235.31158170765485,119.02189582745677,2.617244346465891,1.3238166251717896,362800.0,37.1924463737308,0.3167
train_train_ndws64_meta_004.tfrecord_00000634,train,train,2020-03-11,-121.169258,38.075092,06077004704,0.022833302617073,0.414052214558041,0.5067,0.23697231567594879,0.004790432759882124,low,0.022833302617073,0.0360401794314384,0.521156907081604,0.00146484375,4697.0,1856.0,946745600.0,224352497.18801555,4535321.137514258,1113.0589667299314,439.82061789456094,15.37741677614032,6.076322234727791,510100.0,539.4625529875912,0.5067
train_train_ndws64_meta_004.tfrecord_00000635,train,train,2020-03-11,-122.130455,39.503414,06021010502,0.031684510409832,0.3022795788373072,0.3167,0.16986612885610816,0.003033219732426338,very_low,0.031684510409832,0.0917845666408538,0.6581622362136841,0.015625,1378.0,697.0,252871600.0,42954319.78965024,767015.12689022,234.07552556371704,118.39669181270739,2.617244346465891,1.3238166251717896,362800.0,100.94734390702313,0.3167
train_train_ndws64_meta_004.tfrecord_00000636,train,train,2020-03-21,-119.094147,35.469978,06029003900,0.0330916456878185,0.37856284200594315,0.528,0.2357146754456922,0.006614397207387702,low,0.0330916456878185,0.0987935960292816,0.6612275838851929,0.018798828125,2717.0,609.0,217230300.0,51204369.661470346,1436847.4896799927,640.4367731859456,143.55023734642654,12.35201601745063,2.7686336969552574,356700.0,51.39228817961877,0.528
train_train_ndws64_meta_004.tfrecord_00000637,train,train,2020-03-21,-121.878929,39.817825,06007001400,0.0177246462553739,0.43400346758124786,0.1869,0.1764433634020613,0.00143773907832872,very_low,0.0177246462553739,0.0298896543681621,0.4219755530357361,0.0,6182.0,2361.0,1342936800.0,236952285.8284013,1930792.7170857205,1090.7728725515428,416.5827809922667,19.482304371373083,7.440588906634074,568800.0,78.25683893160982,0.1869
train_train_ndws64_meta_004.tfrecord_00000638,train,train,2020-03-21,-121.869942,39.817825,06007001400,0.0178247652947902,0.4375385293890155,0.1869,0.17755394146409975,0.0014576371358787652,very_low,0.0178247652947902,0.0318855158984661,0.418201208114624,0.0,6182.0,2361.0,1342936800.0,238443721.97718543,1957514.5508181942,1097.6384661310647,419.20485579673954,19.482304371373083,7.440588906634074,568800.0,28.37567663996749,0.1869
train_train_ndws64_meta_004.tfrecord_00000639,train,train,2020-03-21,-121.860962,39.808842,06007001400,0.0180654264986515,0.43531690174586163,0.1869,0.17700778377308424,0.0014698162684754637,very_low,0.0180654264986515,0.0327455662190914,0.426006019115448,0.0,6182.0,2361.0,1342936800.0,237710266.71531767,1973870.35617438,1094.2621192852068,417.91537748825186,19.482304371373083,7.440588906634074,568800.0,47.59701843907973,0.1869
train_train_ndws64_meta_004.tfrecord_00000640,train,train,2020-03-21,-122.256218,39.710026,06021010300,0.0209855400025844,0.24420429154752493,0.5394,0.19163405746554968,0.0027642949663421747,very_low,0.0209855400025844,0.0391387045383453,0.5161349773406982,0.00146484375,1933.0,1035.0,256059000.0,49069625.12057119,707822.6047866109,370.4286330809075,198.34124947684393,0.7599142280525715,0.4068863042081797,247400.0,807.399432306351,0.5394
train_train_ndws64_meta_004.tfrecord_00000641,train,train,2020-03-21,-118.869568,34.98489,06029006011,0.0215417146682739,0.2931648712805882,0.289,0.1565203187183134,0.0018251141882795387,very_low,0.0215417146682739,0.0631917119026184,0.4625103175640106,0.0,3077.0,1379.0,383913600.0,60090279.032295085,700686.1584334755,481.6130206962503,215.84151951255419,2.58478041106802,1.1584050006053948,278400.0,901.0769736681602,0.289
train_train_ndws64_meta_004.tfrecord_00000642,train,train,2020-03-22,-122.256218,39.719009,06021010300,0.0247176066040992,0.24426852852838207,0.5394,0.19351936186056423,0.0032567533926840786,very_low,0.0247176066040992,0.0677434876561164,0.422928512096405,0.0,1933.0,1035.0,256059000.0,49552374.27865422,833921.0169772925,374.0729264764707,200.292539525684,0.7599142280525715,0.4068863042081797,247400.0,613.8827677946798,0.5394
train_train_ndws64_meta_004.tfrecord_00000643,train,train,2020-03-22,-121.474686,39.278835,06115041001,0.0280313100665807,0.39933852844550277,0.3379,0.20139721356694118,0.0037824465557758863,very_low,0.0280313100665807,0.0552711263298988,0.4461708962917328,0.0,3493.0,1570.0,569439000.0,114683427.89634542,2153872.5842744648,703.4804669893256,316.19362530009766,12.659437423588988,5.690042014037993,362700.0,109.840252257514,0.3379
train_train_ndws64_meta_004.tfrecord_00000644,train,train,2020-03-22,-122.265205,39.719009,06021010300,0.0244711954146623,0.2442051060074323,0.5394,0.19337712950956085,0.003223449475475527,very_low,0.0244711954146623,0.0663315951824188,0.4182951748371124,0.0,1933.0,1035.0,256059000.0,49515954.40508864,825393.249240788,373.7979913419811,200.14532904239547,0.7599142280525715,0.4068863042081797,247400.0,804.1864591270246,0.5394
train_train_ndws64_meta_004.tfrecord_00000645,train,train,2020-03-22,-121.483665,39.278835,06115041001,0.0275703873485326,0.39872957892499905,0.3379,0.20098406735176602,0.0037145782682446514,very_low,0.0275703873485326,0.0547589547932148,0.454372227191925,0.0,3493.0,1570.0,569439000.0,114448166.3287223,2115225.734490966,702.0373472597187,315.5449857422727,12.659437423588988,5.690042014037993,362700.0,186.5680068459946,0.3379
train_train_ndws64_meta_004.tfrecord_00000646,train,train,2020-03-22,-121.474686,39.287819,06115041001,0.0280733089894056,0.40006168912901313,0.3379,0.20163516123340672,0.0037949736243035274,very_low,0.0280733089894056,0.0554700084030628,0.4470742046833038,0.0,3493.0,1570.0,569439000.0,114818924.57758988,2161005.985649776,704.3116181882897,316.56720313644854,12.659437423588988,5.690042014037993,362700.0,73.6002889783796,0.3379
train_train_ndws64_meta_004.tfrecord_00000647,train,train,2020-03-24,-115.16851,37.43729,06027000800,0.0201609395444393,0.2100324593784134,0.6064,0.19437020758574367,0.0025677715205206053,very_low,0.0201609395444393,0.054857674986124,0.5228914022445679,0.00146484375,3115.0,2075.0,326812500.0,63522613.46661585,839179.8300501403,605.4631966295915,403.3181807404181,0.1755530885068443,0.1169414634515897,157500.0,159735.65768333751,0.6064
train_train_ndws64_meta_004.tfrecord_00000648,train,train,2020-03-24,-115.159531,37.428307,06027000800,0.02026885189116,0.2100324603323274,0.6064,0.19442416404527824,0.0025815156462043257,very_low,0.02026885189116,0.0563065186142921,0.509552001953125,0.000244140625,3115.0,2075.0,326812500.0,63540247.11204749,843671.5821251512,605.6312710010417,403.43014039395234,0.1755530885068443,0.1169414634515897,157500.0,159588.27975052048,0.6064
train_train_ndws64_meta_004.tfrecord_00000649,train,train,2020-03-24,-115.16851,37.428307,06027000800,0.0201049000024795,0.21003246398144934,0.6064,0.19434218919567456,0.002560634174160827,very_low,0.0201049000024795,0.0542287565767765,0.5157330632209778,0.000732421875,3115.0,2075.0,326812500.0,63513456.70651139,836847.2560429352,605.3759193445262,403.2600425810247,0.1755530885068443,0.1169414634515897,157500.0,159026.99840267608,0.6064
train_train_ndws64_meta_005.tfrecord_00000000,train,train,2020-03-26,-122.193336,39.656128,06021010300,0.0198452193289995,0.24451679473350038,0.5394,0.19115764808454988,0.0026174327937468767,very_low,0.0198452193289995,0.0302225667983293,0.5424519181251526,0.002685546875,1933.0,1035.0,256059000.0,48947636.210881755,670217.2237340314,369.50773374743494,197.84816576750913,0.7599142280525715,0.4068863042081797,247400.0,318.3902426603136,0.5394
train_train_ndws64_meta_005.tfrecord_00000001,train,train,2020-03-26,-120.082298,36.64677,06019003900,0.0244437828660011,0.3910173974046055,0.7739,0.28430711065438224,0.007396893139420071,high,0.0244437828660011,0.0360286198556423,0.5920068025588989,0.010009765625,6133.0,1690.0,551109000.0,156684207.44562593,4076494.3811726556,1743.6555096433262,480.479017005906,13.43057166493585,3.700907567869165,326100.0,28.47034032140253,0.7739
train_train_ndws64_meta_005.tfrecord_00000002,train,train,2020-03-26,-122.202316,39.656128,06021010300,0.0198793336749076,0.24499558215052594,0.5394,0.19131834148261156,0.0026270662109263436,very_low,0.0198793336749076,0.0312155727297067,0.5392632484436035,0.002685546875,1933.0,1035.0,256059000.0,48988783.20169604,672683.9469035886,369.81835408588813,198.01448343450298,0.7599142280525715,0.4068863042081797,247400.0,164.7632456620916,0.5394
train_train_ndws64_meta_005.tfrecord_00000003,train,train,2020-03-26,-119.992462,36.61084,06019007600,0.0300020258873701,0.3773909885652511,0.9139,0.3109983095132604,0.01034762745723484,high,0.0300020258873701,0.0657379627227783,0.655595600605011,0.01904296875,4261.0,1292.0,350002800.0,108850279.12490778,3621698.583389074,1325.1637968360026,401.8098158911325,11.941595704063491,3.620873421649856,270900.0,287.0385544854305,0.9139
train_train_ndws64_meta_005.tfrecord_00000004,train,train,2020-03-26,-120.639252,36.790501,06019008402,0.0279773138463497,0.2841506254754583,0.6021,0.21965384456581233,0.004786557256718063,low,0.0279773138463497,0.0652617886662483,0.6309503316879272,0.013427734375,1101.0,327.0,77172000.0,16951126.49283287,369388.19661544636,241.83888286695938,71.82680717302063,2.4322691789693573,0.7223905735903541,236000.0,37.93952014818452,0.6021
train_train_ndws64_meta_005.tfrecord_00000005,train,train,2020-03-26,-120.818916,37.320507,06047000303,0.0221885237842798,0.4388354169049161,0.5286,0.24846488696361474,0.005147036391131377,moderate,0.0221885237842798,0.0569493509829044,0.3835810720920563,0.0,2639.0,818.0,462333600.0,114873665.66348107,2379647.8640427776,655.6988366969792,203.24427753623686,23.33355965442034,7.232607729183721,565200.0,418.8631689123784,0.5286
