sample_id,split,sample_date,start_day,sample_lon,sample_lat,source_file,record_index,GEOID,NAMELSAD,ALAND,AWATER,point_x_3310,point_y_3310,tract_match_method,tract_nearest_dist_m
train_train_ndws64_meta_004.tfrecord_00000414,train,2020-09-14,257.0,-123.064705,39.99749,train_ndws64_meta_004.tfrecord.gz,414,06105000500,Census Tract 5,3706834371.0,4577022.0,-261546.77046749642,224407.30861088634,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000415,train,2020-09-14,257.0,-118.662956,36.206596,train_ndws64_meta_004.tfrecord.gz,415,06107002701,Census Tract 27.01,4789194328.0,7943426.0,120063.32107060267,-200313.75185307628,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000416,train,2020-09-14,257.0,-119.327713,37.464237,train_ndws64_meta_004.tfrecord.gz,416,06039000102,Census Tract 1.02,1771266587.0,20823461.0,59380.05569327586,-61167.48195382347,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000417,train,2020-09-14,257.0,-118.609062,36.233547,train_ndws64_meta_004.tfrecord.gz,417,06107002701,Census Tract 27.01,4789194328.0,7943426.0,124858.59606279664,-197249.62751849182,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000418,train,2020-09-14,257.0,-123.046738,39.943588,train_ndws64_meta_004.tfrecord.gz,418,06045010100,Census Tract 101,2013095787.0,2999057.0,-260206.3611398377,218373.04189859796,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000419,train,2020-09-14,257.0,-119.246864,37.410339,train_ndws64_meta_004.tfrecord.gz,419,06039000102,Census Tract 1.02,1771266587.0,20823461.0,66568.53283490405,-67105.10962473182,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000420,train,2020-09-14,257.0,-118.330582,36.269478,train_ndws64_meta_004.tfrecord.gz,420,06107002701,Census Tract 27.01,4789194328.0,7943426.0,149783.89275615683,-192854.04206217872,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000421,train,2020-09-14,257.0,-121.133324,39.826809,train_ndws64_meta_004.tfrecord.gz,421,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-96960.86219505694,201797.6242665341,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000422,train,2020-09-14,257.0,-116.90226,34.104538,train_ndws64_meta_004.tfrecord.gz,422,06071011500,Census Tract 115,672938634.0,648142.0,285754.3049301837,-429901.9710361925,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000423,train,2020-09-14,257.0,-123.172501,40.249016,train_ndws64_meta_004.tfrecord.gz,423,06105000500,Census Tract 5,3706834371.0,4577022.0,-269808.15578553197,252633.11009530723,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000424,train,2020-09-14,257.0,-118.537193,36.143715,train_ndws64_meta_004.tfrecord.gz,424,06107002701,Census Tract 27.01,4789194328.0,7943426.0,131463.47932116906,-207133.4071344654,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000425,train,2020-09-14,257.0,-121.295021,39.817825,train_ndws64_meta_004.tfrecord.gz,425,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-110807.57967702784,200976.75829424337,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000426,train,2020-09-14,257.0,-119.264832,37.446274,train_ndws64_meta_004.tfrecord.gz,426,06039000102,Census Tract 1.02,1771266587.0,20823461.0,64949.42592120812,-63123.03421725193,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000427,train,2020-09-14,257.0,-121.250107,39.799858,train_ndws64_meta_004.tfrecord.gz,427,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-106991.09062345306,198929.1966796629,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000428,train,2020-09-14,257.0,-123.082672,39.772911,train_ndws64_meta_004.tfrecord.gz,428,06045010100,Census Tract 101,2013095787.0,2999057.0,-263890.65416595177,199520.47724580485,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000429,train,2020-09-14,257.0,-123.217415,40.257999,train_ndws64_meta_004.tfrecord.gz,429,06105000500,Census Tract 5,3706834371.0,4577022.0,-273592.598718332,253758.96836465504,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000430,train,2020-09-14,257.0,-123.02877,39.835793,train_ndws64_meta_004.tfrecord.gz,430,06045010100,Census Tract 101,2013095787.0,2999057.0,-259054.83639287262,206354.4663312221,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000431,train,2020-09-15,258.0,-123.69352,42.027679,train_ndws64_meta_004.tfrecord.gz,431,06015000202,Census Tract 2.02,2083657688.0,12922708.0,-306410.3649381427,451466.6172839673,nearest,3494.1168130573037
train_train_ndws64_meta_004.tfrecord_00000432,train,2020-09-15,258.0,-123.055717,39.539349,train_ndws64_meta_004.tfrecord.gz,432,06045010100,Census Tract 101,2013095787.0,2999057.0,-262420.26366833015,173507.93432071246,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000433,train,2020-09-15,258.0,-119.21093,37.365425,train_ndws64_meta_004.tfrecord.gz,433,06019006408,Census Tract 64.08,3321551634.0,51845624.0,69786.16538089939,-72071.87357161148,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000434,train,2020-09-15,258.0,-123.298264,41.147331,train_ndws64_meta_004.tfrecord.gz,434,06093000800,Census Tract 8,3204025612.0,11039889.0,-277030.6368159938,352671.66700623,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000435,train,2020-09-15,258.0,-118.573128,36.143715,train_ndws64_meta_004.tfrecord.gz,435,06107002701,Census Tract 27.01,4789194328.0,7943426.0,128234.22286166588,-207182.62336596195,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000436,train,2020-09-15,258.0,-122.938942,40.033421,train_ndws64_meta_004.tfrecord.gz,436,06103000300,Census Tract 3,3325977028.0,9631178.0,-250693.75947347004,228056.99573874474,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000437,train,2020-09-15,258.0,-123.307251,40.28495,train_ndws64_meta_004.tfrecord.gz,437,06105000500,Census Tract 5,3706834371.0,4577022.0,-281124.3422506284,257013.32189991884,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000438,train,2020-09-15,258.0,-120.980614,39.790874,train_ndws64_meta_004.tfrecord.gz,438,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-83937.64416697151,197659.76740809064,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000439,train,2020-09-15,258.0,-118.043121,34.212337,train_ndws64_meta_004.tfrecord.gz,439,06037930400,Census Tract 9304,1489696833.0,4805908.0,180286.84979999452,-420750.6661713361,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000440,train,2020-09-15,258.0,-122.983856,39.817825,train_ndws64_meta_004.tfrecord.gz,440,06045010100,Census Tract 101,2013095787.0,2999057.0,-255277.37481440272,204237.40076020826,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000441,train,2020-09-15,258.0,-121.483665,36.179649,train_ndws64_meta_004.tfrecord.gz,441,06053011303,Census Tract 113.03,611303819.0,6029808.0,-133275.3676336286,-203111.86420774553,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000442,train,2020-09-15,258.0,-123.019783,39.530365,train_ndws64_meta_004.tfrecord.gz,442,06045010100,Census Tract 101,2013095787.0,2999057.0,-259367.1485439307,172411.27441983623,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000443,train,2020-09-15,258.0,-122.983856,39.853756,train_ndws64_meta_004.tfrecord.gz,443,06045010100,Census Tract 101,2013095787.0,2999057.0,-255151.76060363947,208227.32728314959,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000444,train,2020-09-15,258.0,-123.109619,40.069355,train_ndws64_meta_004.tfrecord.gz,444,06105000500,Census Tract 5,3706834371.0,4577022.0,-265116.64763151726,232510.91715906002,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000445,train,2020-09-15,258.0,-123.298264,41.138348,train_ndws64_meta_004.tfrecord.gz,445,06105000200,Census Tract 2,1940986184.0,845419.0,-277065.31025994755,351675.3817040445,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000446,train,2020-09-15,258.0,-119.192963,37.194744,train_ndws64_meta_004.tfrecord.gz,446,06019006409,Census Tract 64.09,560488497.0,15925621.0,71536.64943633019,-91030.85654919688,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000447,train,2020-09-15,258.0,-118.662956,36.206596,train_ndws64_meta_004.tfrecord.gz,447,06107002701,Census Tract 27.01,4789194328.0,7943426.0,120063.32107060267,-200313.75185307628,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000448,train,2020-09-15,258.0,-122.992836,40.096302,train_ndws64_meta_004.tfrecord.gz,448,06105000500,Census Tract 5,3706834371.0,4577022.0,-255068.9826037441,235182.28225688357,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000449,train,2020-09-15,258.0,-123.046738,39.943588,train_ndws64_meta_004.tfrecord.gz,449,06045010100,Census Tract 101,2013095787.0,2999057.0,-260206.3611398377,218373.04189859796,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000450,train,2020-09-15,258.0,-118.56414,36.242531,train_ndws64_meta_004.tfrecord.gz,450,06107002701,Census Tract 27.01,4789194328.0,7943426.0,128875.63089405168,-196191.30692409212,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000451,train,2020-09-15,258.0,-119.246864,37.410339,train_ndws64_meta_004.tfrecord.gz,451,06039000102,Census Tract 1.02,1771266587.0,20823461.0,66568.53283490405,-67105.10962473182,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000452,train,2020-09-15,258.0,-121.133324,39.826809,train_ndws64_meta_004.tfrecord.gz,452,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-96960.86219505694,201797.6242665341,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000453,train,2020-09-15,258.0,-118.716858,36.269478,train_ndws64_meta_004.tfrecord.gz,453,06107002701,Census Tract 27.01,4789194328.0,7943426.0,115128.78630187664,-193393.70633319346,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000454,train,2020-09-15,258.0,-123.172501,40.249016,train_ndws64_meta_004.tfrecord.gz,454,06105000500,Census Tract 5,3706834371.0,4577022.0,-269808.15578553197,252633.11009530723,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000455,train,2020-09-15,258.0,-118.537193,36.143715,train_ndws64_meta_004.tfrecord.gz,455,06107002701,Census Tract 27.01,4789194328.0,7943426.0,131463.47932116906,-207133.4071344654,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000456,train,2020-09-15,258.0,-121.295021,39.817825,train_ndws64_meta_004.tfrecord.gz,456,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-110807.57967702784,200976.75829424337,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000457,train,2020-09-15,258.0,-123.585724,41.892933,train_ndws64_meta_004.tfrecord.gz,457,06093001300,Census Tract 13,3724670003.0,12972083.0,-298036.9008160456,436195.6131200325,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000458,train,2020-09-15,258.0,-122.965889,40.033421,train_ndws64_meta_004.tfrecord.gz,458,06105000500,Census Tract 5,3706834371.0,4577022.0,-252991.61051416976,228128.5758480141,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000459,train,2020-09-15,258.0,-118.644989,36.260498,train_ndws64_meta_004.tfrecord.gz,459,06107002701,Census Tract 27.01,4789194328.0,7943426.0,121591.0030479011,-194301.7759745014,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000460,train,2020-09-15,258.0,-119.255844,37.401356,train_ndws64_meta_004.tfrecord.gz,460,06039000102,Census Tract 1.02,1771266587.0,20823461.0,65782.65864773265,-68109.92521086661,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000461,train,2020-09-15,258.0,-122.983856,39.503414,train_ndws64_meta_004.tfrecord.gz,461,06033000100,Census Tract 1,1193737728.0,10964659.0,-256376.66513611862,169320.271684004,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000462,train,2020-09-15,258.0,-119.237877,37.419323,train_ndws64_meta_004.tfrecord.gz,462,06039000102,Census Tract 1.02,1771266587.0,20823461.0,67354.83499382493,-66100.10295445519,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000463,train,2020-09-15,258.0,-123.02877,39.530365,train_ndws64_meta_004.tfrecord.gz,463,06045010100,Census Tract 101,2013095787.0,2999057.0,-260138.77376875625,172435.89667570312,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000464,train,2020-09-15,258.0,-119.264832,37.015079,train_ndws64_meta_004.tfrecord.gz,464,06019006408,Census Tract 64.08,3321551634.0,51845624.0,65321.094222087,-111053.05659698509,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000465,train,2020-09-15,258.0,-117.899391,34.311153,train_ndws64_meta_004.tfrecord.gz,465,06037930400,Census Tract 9304,1489696833.0,4805908.0,193283.66984355988,-409506.01944799395,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000466,train,2020-09-16,259.0,-122.974869,39.692062,train_ndws64_meta_004.tfrecord.gz,466,06045010100,Census Tract 101,2013095787.0,2999057.0,-254947.127599363,190247.2604266503,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000467,train,2020-09-16,259.0,-123.055717,39.835793,train_ndws64_meta_004.tfrecord.gz,467,06045010100,Census Tract 101,2013095787.0,2999057.0,-261358.85550767172,206428.42374819424,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000468,train,2020-09-16,259.0,-119.21093,37.365425,train_ndws64_meta_004.tfrecord.gz,468,06019006408,Census Tract 64.08,3321551634.0,51845624.0,69786.16538089939,-72071.87357161148,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000469,train,2020-09-16,259.0,-123.298264,41.147331,train_ndws64_meta_004.tfrecord.gz,469,06093000800,Census Tract 8,3204025612.0,11039889.0,-277030.6368159938,352671.66700623,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000470,train,2020-09-16,259.0,-123.208435,40.033421,train_ndws64_meta_004.tfrecord.gz,470,06105000500,Census Tract 5,3706834371.0,4577022.0,-273673.2890151235,228802.2522329269,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000471,train,2020-09-16,259.0,-121.169258,39.808842,train_ndws64_meta_004.tfrecord.gz,471,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-100059.63821892189,199838.967523776,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000472,train,2020-09-16,259.0,-120.935692,39.808842,train_ndws64_meta_004.tfrecord.gz,472,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-80072.88083798724,199617.0842523584,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000473,train,2020-09-16,259.0,-122.938942,40.033421,train_ndws64_meta_004.tfrecord.gz,473,06103000300,Census Tract 3,3325977028.0,9631178.0,-250693.75947347004,228056.99573874474,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000474,train,2020-09-16,259.0,-119.192963,37.455257,train_ndws64_meta_004.tfrecord.gz,474,06039000102,Census Tract 1.02,1771266587.0,20823461.0,71290.14469847227,-62072.84451817861,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000475,train,2020-09-16,259.0,-119.20195,37.356441,train_ndws64_meta_004.tfrecord.gz,475,06019006408,Census Tract 64.08,3321551634.0,51845624.0,70588.75350711739,-73063.87379479548,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000476,train,2020-09-16,259.0,-118.043121,34.212337,train_ndws64_meta_004.tfrecord.gz,476,06037930400,Census Tract 9304,1489696833.0,4805908.0,180286.84979999452,-420750.6661713361,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000477,train,2020-09-16,259.0,-123.145554,39.60223,train_ndws64_meta_004.tfrecord.gz,477,06045010100,Census Tract 101,2013095787.0,2999057.0,-269900.7604573152,180743.5142983771,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000478,train,2020-09-16,259.0,-121.411804,35.964054,train_ndws64_meta_004.tfrecord.gz,478,06053011400,Census Tract 114,3667519241.0,49218276.0,-127177.40019598602,-227163.0601384486,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000479,train,2020-09-16,259.0,-122.983856,39.817825,train_ndws64_meta_004.tfrecord.gz,479,06045010100,Census Tract 101,2013095787.0,2999057.0,-255277.37481440272,204237.40076020826,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000480,train,2020-09-16,259.0,-123.082672,39.979523,train_ndws64_meta_004.tfrecord.gz,480,06105000500,Census Tract 5,3706834371.0,4577022.0,-263144.4491113348,222462.15598418843,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000481,train,2020-09-16,259.0,-117.98024,34.167423,train_ndws64_meta_004.tfrecord.gz,481,06037430301,Census Tract 4303.01,24373515.0,73132.0,186185.34779647668,-425611.03374305647,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000482,train,2020-09-16,259.0,-123.298264,41.138348,train_ndws64_meta_004.tfrecord.gz,482,06105000200,Census Tract 2,1940986184.0,845419.0,-277065.31025994755,351675.3817040445,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000483,train,2020-09-16,259.0,-121.393837,36.134731,train_ndws64_meta_004.tfrecord.gz,483,06053011303,Census Tract 113.03,611303819.0,6029808.0,-125280.23085966763,-208224.9500301038,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000484,train,2020-09-16,259.0,-123.648605,41.919884,train_ndws64_meta_004.tfrecord.gz,484,06015000202,Census Tract 2.02,2083657688.0,12922708.0,-303145.89729711093,439380.9016699819,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000485,train,2020-09-16,259.0,-121.133324,39.826809,train_ndws64_meta_004.tfrecord.gz,485,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-96960.86219505694,201797.6242665341,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000486,train,2020-09-16,259.0,-118.537193,36.143715,train_ndws64_meta_004.tfrecord.gz,486,06107002701,Census Tract 27.01,4789194328.0,7943426.0,131463.47932116906,-207133.4071344654,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000487,train,2020-09-16,259.0,-122.965889,40.033421,train_ndws64_meta_004.tfrecord.gz,487,06105000500,Census Tract 5,3706834371.0,4577022.0,-252991.61051416976,228128.5758480141,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000488,train,2020-09-16,259.0,-123.02877,39.835793,train_ndws64_meta_004.tfrecord.gz,488,06045010100,Census Tract 101,2013095787.0,2999057.0,-259054.83639287262,206354.4663312221,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000489,train,2020-09-16,259.0,-122.983856,39.503414,train_ndws64_meta_004.tfrecord.gz,489,06033000100,Census Tract 1,1193737728.0,10964659.0,-256376.66513611862,169320.271684004,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000490,train,2020-09-16,259.0,-119.237877,37.419323,train_ndws64_meta_004.tfrecord.gz,490,06039000102,Census Tract 1.02,1771266587.0,20823461.0,67354.83499382493,-66100.10295445519,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000491,train,2020-09-16,259.0,-123.064705,40.096302,train_ndws64_meta_004.tfrecord.gz,491,06105000500,Census Tract 5,3706834371.0,4577022.0,-261192.01847273883,235377.95644350443,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000492,train,2020-09-16,259.0,-122.858093,41.219196,train_ndws64_meta_004.tfrecord.gz,492,06093000800,Census Tract 8,3204025612.0,11039889.0,-239831.1038629225,359442.5235111732,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000493,train,2020-09-16,259.0,-123.010803,39.503414,train_ndws64_meta_004.tfrecord.gz,493,06033000100,Census Tract 1,1193737728.0,10964659.0,-258691.21042081257,169393.46939235693,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000494,train,2020-09-16,259.0,-123.325211,41.201229,train_ndws64_meta_004.tfrecord.gz,494,06093000800,Census Tract 8,3204025612.0,11039889.0,-279083.33564890857,358728.17510351725,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000495,train,2020-09-16,259.0,-123.136566,39.593246,train_ndws64_meta_004.tfrecord.gz,495,06045010100,Census Tract 101,2013095787.0,2999057.0,-269162.85632115515,179720.25479428517,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000496,train,2020-09-16,259.0,-120.935692,39.781891,train_ndws64_meta_004.tfrecord.gz,496,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-80102.43203141075,196622.9214094747,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000497,train,2020-09-17,260.0,-121.187225,39.548332,train_ndws64_meta_004.tfrecord.gz,497,06007002402,Census Tract 24.02,598850140.0,20901656.0,-101959.54222063803,170915.18082654662,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000498,train,2020-09-17,260.0,-122.947922,39.817825,train_ndws64_meta_004.tfrecord.gz,498,06045010100,Census Tract 101,2013095787.0,2999057.0,-252204.11565936153,204141.22882159054,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000499,train,2020-09-17,260.0,-117.83651,34.383018,train_ndws64_meta_004.tfrecord.gz,499,06037930400,Census Tract 9304,1489696833.0,4805908.0,198886.6034879239,-401403.6065116222,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000500,train,2020-09-17,260.0,-120.899765,39.844776,train_ndws64_meta_004.tfrecord.gz,500,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-76960.59478498736,203579.4032034399,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000501,train,2020-09-17,260.0,-119.21093,37.365425,train_ndws64_meta_004.tfrecord.gz,501,06019006408,Census Tract 64.08,3321551634.0,51845624.0,69786.16538089939,-72071.87357161148,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000502,train,2020-09-17,260.0,-123.100632,39.512398,train_ndws64_meta_004.tfrecord.gz,502,06045010802,Census Tract 108.02,311048228.0,583001.0,-266374.0532548035,170639.99835700402,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000503,train,2020-09-17,260.0,-120.935692,39.808842,train_ndws64_meta_004.tfrecord.gz,503,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-80072.88083798724,199617.0842523584,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000504,train,2020-09-17,260.0,-119.192963,37.455257,train_ndws64_meta_004.tfrecord.gz,504,06039000102,Census Tract 1.02,1771266587.0,20823461.0,71290.14469847227,-62072.84451817861,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000505,train,2020-09-17,260.0,-119.237877,37.482204,train_ndws64_meta_004.tfrecord.gz,505,06039000102,Census Tract 1.02,1771266587.0,20823461.0,67298.64538760355,-59110.234948307276,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000506,train,2020-09-17,260.0,-121.178238,39.575279,train_ndws64_meta_004.tfrecord.gz,506,06007002402,Census Tract 24.02,598850140.0,20901656.0,-101150.56307911393,173899.59024467366,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000507,train,2020-09-17,260.0,-122.983856,39.817825,train_ndws64_meta_004.tfrecord.gz,507,06045010100,Census Tract 101,2013095787.0,2999057.0,-255277.37481440272,204237.40076020826,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000508,train,2020-09-17,260.0,-123.082672,39.979523,train_ndws64_meta_004.tfrecord.gz,508,06105000500,Census Tract 5,3706834371.0,4577022.0,-263144.4491113348,222462.15598418843,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000509,train,2020-09-17,260.0,-120.863831,39.808842,train_ndws64_meta_004.tfrecord.gz,509,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-73923.47330065448,199558.72277037706,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000510,train,2020-09-17,260.0,-123.109619,40.069355,train_ndws64_meta_004.tfrecord.gz,510,06105000500,Census Tract 5,3706834371.0,4577022.0,-265116.64763151726,232510.91715906002,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000511,train,2020-09-17,260.0,-123.064705,39.99749,train_ndws64_meta_004.tfrecord.gz,511,06105000500,Census Tract 5,3706834371.0,4577022.0,-261546.77046749642,224407.30861088634,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000512,train,2020-09-17,260.0,-119.246864,37.410339,train_ndws64_meta_004.tfrecord.gz,512,06039000102,Census Tract 1.02,1771266587.0,20823461.0,66568.53283490405,-67105.10962473182,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000513,train,2020-09-17,260.0,-118.716858,36.269478,train_ndws64_meta_004.tfrecord.gz,513,06107002701,Census Tract 27.01,4789194328.0,7943426.0,115128.78630187664,-193393.70633319346,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000514,train,2020-09-17,260.0,-118.537193,36.143715,train_ndws64_meta_004.tfrecord.gz,514,06107002701,Census Tract 27.01,4789194328.0,7943426.0,131463.47932116906,-207133.4071344654,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000515,train,2020-09-17,260.0,-122.965889,40.033421,train_ndws64_meta_004.tfrecord.gz,515,06105000500,Census Tract 5,3706834371.0,4577022.0,-252991.61051416976,228128.5758480141,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000516,train,2020-09-17,260.0,-120.962646,39.835793,train_ndws64_meta_004.tfrecord.gz,516,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-82349.01920866131,202634.28090207372,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000517,train,2020-09-17,260.0,-121.259087,39.566296,train_ndws64_meta_004.tfrecord.gz,517,06007002402,Census Tract 24.02,598850140.0,20901656.0,-108104.23002667281,172990.7358915247,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000518,train,2020-09-17,260.0,-123.397079,41.973782,train_ndws64_meta_004.tfrecord.gz,518,06093001300,Census Tract 13,3724670003.0,12972083.0,-282042.96900013473,444575.9536279589,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000519,train,2020-09-17,260.0,-121.241119,39.566296,train_ndws64_meta_004.tfrecord.gz,519,06007002402,Census Tract 24.02,598850140.0,20901656.0,-106561.6002925971,172970.39428468654,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000520,train,2020-09-17,260.0,-123.289284,40.033421,train_ndws64_meta_004.tfrecord.gz,520,06105000500,Census Tract 5,3706834371.0,4577022.0,-280566.81892622134,229038.5693743853,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000521,train,2020-09-17,260.0,-122.858093,41.219196,train_ndws64_meta_004.tfrecord.gz,521,06093000800,Census Tract 8,3204025612.0,11039889.0,-239831.1038629225,359442.5235111732,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000522,train,2020-09-17,260.0,-117.83651,34.347084,train_ndws64_meta_004.tfrecord.gz,522,06037930400,Census Tract 9304,1489696833.0,4805908.0,198977.58698104924,-405389.9960157331,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000523,train,2020-09-17,260.0,-123.208435,40.311897,train_ndws64_meta_004.tfrecord.gz,523,06105000500,Census Tract 5,3706834371.0,4577022.0,-272626.7383048545,259715.7827977063,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000524,train,2020-09-17,260.0,-118.716858,36.305412,train_ndws64_meta_004.tfrecord.gz,524,06107000102,Census Tract 1.02,2292071578.0,13265221.0,115074.74450444689,-189400.92105062446,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000525,train,2020-09-17,260.0,-123.010803,39.503414,train_ndws64_meta_004.tfrecord.gz,525,06033000100,Census Tract 1,1193737728.0,10964659.0,-258691.21042081257,169393.46939235693,intersects,0.0
train_train_ndws64_meta_004.tfrecord_00000526,train,2020-09-17,260.0,-123.298264,40.033421,train_ndws64_meta_004.tfrecord.gz,526,06105000500,Census Tract 5,3706834371.0,4577022.0,-281332.47945600894,229065.18014319986,intersects,0.0
