sample_id,split,sample_date,start_day,sample_lon,sample_lat,source_file,record_index,GEOID,NAMELSAD,ALAND,AWATER,point_x_3310,point_y_3310,tract_match_method,tract_nearest_dist_m,acs_population,acs_housing_units,acs_median_home_value,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,tract_area_km2,exposure_pop_density_km2,exposure_housing_density_km2,road_nearest_dist_m,road_nearest_route_id,road_nearest_f_system,past_fire_count_5y_10km,past_fire_acres_5y_10km,days_since_fire_min_5y_10km,vulnerability_index
train_train_ndws64_meta_005.tfrecord_00000077,train,2020-10-09,282.0,-123.118599,39.898674,train_ndws64_meta_005.tfrecord.gz,77,06045010100,Census Tract 101,2013095787.0,2999057.0,-266505.5523174081,213585.6599091096,intersects,0.0,2898,1386,279100,0.8736,0.8235,0.9513,0.4769,0.7824,2013.095787,1.4395738239156128,0.6884918288292061,2694.515929776639,STREET-UNNAMED_268907_P,7,2,1033639.284,54.0,0.8736
train_train_ndws64_meta_005.tfrecord_00000078,train,2020-10-09,282.0,-119.040253,37.356441,train_ndws64_meta_005.tfrecord.gz,78,06019006408,Census Tract 64.08,3321551634.0,51845624.0,84890.65518584018,-72931.28783307038,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,3223.1585350297382,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,35.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000079,train,2020-10-09,282.0,-123.235382,41.174282,train_ndws64_meta_005.tfrecord.gz,79,06093000800,Census Tract 8,3204025612.0,11039889.0,-271649.0244050352,355478.764206972,intersects,0.0,3703,1697,232100,0.5118,0.5361,0.5952,0.0676,0.5647,3204.025612,1.155733582818813,0.529646203090339,1224.2244406843083,SIS_CO_CECILVILLE RD_P,5,3,143873.2121,74.0,0.5118
train_train_ndws64_meta_005.tfrecord_00000080,train,2020-10-09,282.0,-123.145554,39.880707,train_ndws64_meta_005.tfrecord.gz,80,06045010100,Census Tract 101,2013095787.0,2999057.0,-268874.41195240285,211666.80642989185,intersects,0.0,2898,1386,279100,0.8736,0.8235,0.9513,0.4769,0.7824,2013.095787,1.4395738239156128,0.6884918288292061,253.5936224124218,STREET-UNNAMED_268907_P,7,3,1034473.528,52.0,0.8736
train_train_ndws64_meta_005.tfrecord_00000081,train,2020-10-09,282.0,-123.046738,40.257999,train_ndws64_meta_005.tfrecord.gz,81,06105000500,Census Tract 5,3706834371.0,4577022.0,-259084.2315936586,253279.49827525855,intersects,0.0,3926,2779,251400,0.7763,0.6764,0.906,0.0753,0.8815,3706.834371,1.0591247428573063,0.7496962965869726,236.3106549583408,STREET-UNNAMED_284860_P,7,2,1046057.3,54.0,0.7763
train_train_ndws64_meta_005.tfrecord_00000082,train,2020-10-09,282.0,-118.429398,36.341343,train_ndws64_meta_005.tfrecord.gz,82,06107002701,Census Tract 27.01,4789194328.0,7943426.0,140786.44727158226,-185020.59709679332,intersects,0.0,1449,2539,314500,0.5738,0.8033,0.2386,0.1128,0.5637,4789.194328,0.30255610876519023,0.5301518013490807,17865.45662226225,TUL_CO_MINERAL KING RD_P,7,4,198825.321,51.0,0.5738
train_train_ndws64_meta_005.tfrecord_00000083,train,2020-10-09,282.0,-118.680923,36.35931,train_ndws64_meta_005.tfrecord.gz,83,06107000102,Census Tract 1.02,2292071578.0,13265221.0,118213.93229936955,-183367.75465903804,intersects,0.0,2376,1449,256600,0.6955,0.6156,0.8069,0.2651,0.7797,2292.071578,1.0366168416403616,0.6321792102427963,6739.508452601818,TUL_CO_FOREST RTE 19S09_P,7,5,175314.9913,51.0,0.6955
train_train_ndws64_meta_005.tfrecord_00000084,train,2020-10-09,282.0,-123.244362,41.201229,train_ndws64_meta_005.tfrecord.gz,84,06093000800,Census Tract 8,3204025612.0,11039889.0,-272300.4004795813,358493.0758631304,intersects,0.0,3703,1697,232100,0.5118,0.5361,0.5952,0.0676,0.5647,3204.025612,1.155733582818813,0.529646203090339,1227.8388166582565,STREET-UNNAMED_310597_P,7,2,143860.317,74.0,0.5118
train_train_ndws64_meta_005.tfrecord_00000085,train,2020-10-09,282.0,-119.0672,37.374409,train_ndws64_meta_005.tfrecord.gz,85,06019006408,Census Tract 64.08,3321551634.0,51845624.0,82487.59071193123,-70957.8061503889,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,4317.156125214575,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,35.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000086,train,2020-10-09,282.0,-123.226402,41.192245,train_ndws64_meta_005.tfrecord.gz,86,06093000800,Census Tract 8,3204025612.0,11039889.0,-270827.5152212286,357445.27203483507,intersects,0.0,3703,1697,232100,0.5118,0.5361,0.5952,0.0676,0.5647,3204.025612,1.155733582818813,0.529646203090339,875.4313458888851,SIS_CO_CECILVILLE RD_P,5,2,143860.317,74.0,0.5118
train_train_ndws64_meta_005.tfrecord_00000087,train,2020-10-09,282.0,-123.379112,41.982765,train_ndws64_meta_005.tfrecord.gz,87,06093001300,Census Tract 13,3724670003.0,12972083.0,-280516.40326289315,445517.8733380418,intersects,0.0,2590,1687,162800,0.6903,0.6813,0.6376,0.2294,0.8053,3724.670003,0.6953636155455138,0.45292603066613196,1368.1651497549951,STREET-UNNAMED_333780_P,7,4,175923.92,30.0,0.6903
train_train_ndws64_meta_005.tfrecord_00000088,train,2020-10-09,282.0,-123.073685,39.907658,train_ndws64_meta_005.tfrecord.gz,88,06045010100,Census Tract 101,2013095787.0,2999057.0,-262636.3476299933,214457.86311144757,intersects,0.0,2898,1386,279100,0.8736,0.8235,0.9513,0.4769,0.7824,2013.095787,1.4395738239156128,0.6884918288292061,971.7386700572822,STREET-UNNAMED_268903_P,7,2,1033639.284,54.0,0.8736
train_train_ndws64_meta_005.tfrecord_00000089,train,2020-10-09,282.0,-118.42041,36.350327,train_ndws64_meta_005.tfrecord.gz,89,06107002701,Census Tract 27.01,4789194328.0,7943426.0,141575.41107716243,-184008.98019347436,intersects,0.0,1449,2539,314500,0.5738,0.8033,0.2386,0.1128,0.5637,4789.194328,0.30255610876519023,0.5301518013490807,17962.23109746909,TUL_CO_MINERAL KING RD_P,7,4,198825.321,51.0,0.5738
train_train_ndws64_meta_005.tfrecord_00000090,train,2020-10-09,282.0,-123.100632,40.249016,train_ndws64_meta_005.tfrecord.gz,90,06105000500,Census Tract 5,3706834371.0,4577022.0,-263698.19759875775,252430.8995437892,intersects,0.0,3926,2779,251400,0.7763,0.6764,0.906,0.0753,0.8815,3706.834371,1.0591247428573063,0.7496962965869726,216.54024763902424,TRI_CO_29N30 WILD-MAD_P,6,2,1046057.3,54.0,0.7763
train_train_ndws64_meta_005.tfrecord_00000091,train,2020-10-10,283.0,-123.118599,39.898674,train_ndws64_meta_005.tfrecord.gz,91,06045010100,Census Tract 101,2013095787.0,2999057.0,-266505.5523174081,213585.6599091096,intersects,0.0,2898,1386,279100,0.8736,0.8235,0.9513,0.4769,0.7824,2013.095787,1.4395738239156128,0.6884918288292061,2694.515929776639,STREET-UNNAMED_268907_P,7,2,1033639.284,55.0,0.8736
train_train_ndws64_meta_005.tfrecord_00000092,train,2020-10-10,283.0,-123.046738,40.257999,train_ndws64_meta_005.tfrecord.gz,92,06105000500,Census Tract 5,3706834371.0,4577022.0,-259084.2315936586,253279.49827525855,intersects,0.0,3926,2779,251400,0.7763,0.6764,0.906,0.0753,0.8815,3706.834371,1.0591247428573063,0.7496962965869726,236.3106549583408,STREET-UNNAMED_284860_P,7,2,1046057.3,55.0,0.7763
train_train_ndws64_meta_005.tfrecord_00000093,train,2020-10-10,283.0,-119.0672,37.374409,train_ndws64_meta_005.tfrecord.gz,93,06019006408,Census Tract 64.08,3321551634.0,51845624.0,82487.59071193123,-70957.8061503889,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,4317.156125214575,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,36.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000094,train,2020-10-10,283.0,-123.379112,40.186134,train_ndws64_meta_005.tfrecord.gz,94,06105000500,Census Tract 5,3706834371.0,4577022.0,-287621.23483783664,246260.38180214356,intersects,0.0,3926,2779,251400,0.7763,0.6764,0.906,0.0753,0.8815,3706.834371,1.0591247428573063,0.7496962965869726,700.4236601721841,TRI_CO_VALLEY VIEW_P,7,4,1037412.9024,55.0,0.7763
train_train_ndws64_meta_005.tfrecord_00000095,train,2020-10-10,283.0,-123.064705,39.916641,train_ndws64_meta_005.tfrecord.gz,95,06045010100,Census Tract 101,2013095787.0,2999057.0,-261837.0501534228,215430.45645974483,intersects,0.0,2898,1386,279100,0.8736,0.8235,0.9513,0.4769,0.7824,2013.095787,1.4395738239156128,0.6884918288292061,1503.97553189758,STREET-UNNAMED_268903_P,7,2,1033639.284,55.0,0.8736
train_train_ndws64_meta_005.tfrecord_00000096,train,2020-10-10,283.0,-119.049232,37.365425,train_ndws64_meta_005.tfrecord.gz,96,06019006408,Census Tract 64.08,3321551634.0,51845624.0,84086.4647979166,-71940.6569880317,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,3297.8849779442326,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,36.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000097,train,2020-10-11,284.0,-119.094147,37.374409,train_ndws64_meta_005.tfrecord.gz,97,06019006408,Census Tract 64.08,3321551634.0,51845624.0,80104.73858799662,-70980.91259220894,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,5277.215569699042,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,37.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000098,train,2020-10-11,284.0,-119.040253,37.365425,train_ndws64_meta_005.tfrecord.gz,98,06019006408,Census Tract 64.08,3321551634.0,51845624.0,84880.54568608428,-71932.65583665157,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,2638.971302553503,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,37.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000099,train,2020-10-12,285.0,-118.671944,36.35931,train_ndws64_meta_005.tfrecord.gz,99,06107000102,Census Tract 1.02,2292071578.0,13265221.0,119018.56592373791,-183356.5209091762,intersects,0.0,2376,1449,256600,0.6955,0.6156,0.8069,0.2651,0.7797,2292.071578,1.0366168416403616,0.6321792102427963,7084.819693496175,TUL_CO_FOREST RTE 19S09_P,7,5,175314.9913,54.0,0.6955
train_train_ndws64_meta_005.tfrecord_00000100,train,2020-10-12,285.0,-121.555534,38.766796,train_ndws64_meta_005.tfrecord.gz,100,06101051100,Census Tract 511,341758889.0,2257065.0,-135012.64293801016,84526.59691587137,intersects,0.0,2321,991,446500,0.6134,0.4741,0.8505,0.1139,0.7418,341.758889,6.791337620482492,2.8997051193012275,1028.2678555180105,SHS_099._S,2,3,155.73919999999998,798.0,0.6134
train_train_ndws64_meta_005.tfrecord_00000101,train,2020-10-12,285.0,-122.103508,39.60223,train_ndws64_meta_005.tfrecord.gz,101,06021010502,Census Tract 105.02,526507967.0,7717827.0,-180507.47012836684,178268.25798937865,intersects,0.0,1378,697,362800,0.3167,0.3894,0.6101,0.0948,0.1939,526.507967,2.617244346465891,1.3238166251717896,28.02278092391804,STREET-UNNAMED_257435_P,7,0,0.0,,0.3167
train_train_ndws64_meta_005.tfrecord_00000102,train,2020-10-12,285.0,-119.20195,37.509155,train_ndws64_meta_005.tfrecord.gz,102,06039000102,Census Tract 1.02,1771266587.0,20823461.0,70445.85791179724,-56088.2441401002,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,3305.327921036539,MAD_CO_5S84_P,7,4,393925.007,38.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000103,train,2020-10-12,285.0,-119.255844,34.715393,train_ndws64_meta_005.tfrecord.gz,103,06111009700,Census Tract 97,2523675155.0,12368892.0,68124.91482303609,-366516.848780612,intersects,0.0,3152,1210,388400,0.7425,0.7365,0.8951,0.5917,0.509,2523.675155,1.2489721562440947,0.4794594889135009,152.35382898707348,VEN_CO_LOCKWOOD VALLEY RD_P,5,2,2552.042,407.0,0.7425
train_train_ndws64_meta_005.tfrecord_00000104,train,2020-10-12,285.0,-121.582481,39.215954,train_ndws64_meta_005.tfrecord.gz,104,06115041001,Census Tract 410.01,275920634.0,1720985.0,-136518.07358098755,134479.98330223514,intersects,0.0,3493,1570,362700,0.3379,0.4882,0.4006,0.1055,0.2352,275.920634,12.659437423588987,5.690042014037993,410.2198456841632,YUB_CO_WOODRUFF LN_P,5,3,110.7669,492.0,0.3379
train_train_ndws64_meta_005.tfrecord_00000105,train,2020-10-12,285.0,-121.636383,39.224937,train_ndws64_meta_005.tfrecord.gz,105,06101050702,Census Tract 507.02,105127323.0,387595.0,-141150.42752372604,135557.10011725454,intersects,0.0,6420,1996,270100,0.8432,0.7335,0.9751,0.5006,0.7442,105.127323,61.06880510978102,18.98650077867958,134.12973735975964,SUT_CO_KOCH LN_P,7,2,97.0786,492.0,0.8432
train_train_ndws64_meta_005.tfrecord_00000106,train,2020-10-12,285.0,-121.645363,39.215954,train_ndws64_meta_005.tfrecord.gz,106,06101050702,Census Tract 507.02,105127323.0,387595.0,-141942.26769285012,134572.32807318354,intersects,0.0,6420,1996,270100,0.8432,0.7335,0.9751,0.5006,0.7442,105.127323,61.06880510978102,18.98650077867958,168.89042860724106,SUT_CO_ONSTOTT FRONTAGE RD_FRONTAGE_1_P,7,2,97.0786,492.0,0.8432
train_train_ndws64_meta_005.tfrecord_00000107,train,2020-10-12,285.0,-122.148422,39.584263,train_ndws64_meta_005.tfrecord.gz,107,06021010300,Census Tract 103,2543708130.0,20783679.0,-184406.2398982068,176358.7914539962,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,224.02069972382455,GLE_CO_ROAD 39_P,5,0,0.0,,0.5394
train_train_ndws64_meta_005.tfrecord_00000108,train,2020-10-12,285.0,-119.273811,34.706409,train_ndws64_meta_005.tfrecord.gz,108,06111009700,Census Tract 97,2523675155.0,12368892.0,66487.76887016292,-367526.8188690576,intersects,0.0,3152,1210,388400,0.7425,0.7365,0.8951,0.5917,0.509,2523.675155,1.2489721562440947,0.4794594889135009,172.91600780196688,VEN_CO_LOCKWOOD VALLEY RD_P,5,2,2552.042,407.0,0.7425
train_train_ndws64_meta_005.tfrecord_00000109,train,2020-10-12,285.0,-121.564514,38.766796,train_ndws64_meta_005.tfrecord.gz,109,06101051100,Census Tract 511,341758889.0,2257065.0,-135791.99189249455,84539.42184651736,intersects,0.0,2321,991,446500,0.6134,0.4741,0.8505,0.1139,0.7418,341.758889,6.791337620482492,2.8997051193012275,1075.9346432142142,SUT_CO_POWERLINE RD_P,6,2,139.9778,798.0,0.6134
train_train_ndws64_meta_005.tfrecord_00000110,train,2020-10-12,285.0,-121.591469,38.77578,train_ndws64_meta_005.tfrecord.gz,110,06101051100,Census Tract 511,341758889.0,2257065.0,-138114.57139528086,85576.81918050488,intersects,0.0,2321,991,446500,0.6134,0.4741,0.8505,0.1139,0.7418,341.758889,6.791337620482492,2.8997051193012275,313.11658709881334,SUT_CO_SANKEY RD_P,7,1,77.7126,859.0,0.6134
train_train_ndws64_meta_005.tfrecord_00000111,train,2020-10-12,285.0,-119.148048,37.500172,train_ndws64_meta_005.tfrecord.gz,111,06039000102,Census Tract 1.02,1771266587.0,20823461.0,75212.7707138021,-57045.39177371329,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,7977.882155765014,MAD_CO_5S84_P,7,4,393925.007,38.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000112,train,2020-10-12,285.0,-122.085541,39.593246,train_ndws64_meta_005.tfrecord.gz,112,06021010502,Census Tract 105.02,526507967.0,7717827.0,-178987.88233064328,177236.1826437479,intersects,0.0,1378,697,362800,0.3167,0.3894,0.6101,0.0948,0.1939,526.507967,2.617244346465891,1.3238166251717896,258.43911283247724,GLE_CO_RD T_P,7,0,0.0,,0.3167
train_train_ndws64_meta_005.tfrecord_00000113,train,2020-10-12,285.0,-122.139435,39.593246,train_ndws64_meta_005.tfrecord.gz,113,06021010300,Census Tract 103,2543708130.0,20783679.0,-183612.4646984705,177339.24290529964,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,192.22057298368009,GLE_CO_CO RD P_P,5,0,0.0,,0.5394
train_train_ndws64_meta_005.tfrecord_00000114,train,2020-10-12,285.0,-122.157402,39.60223,train_ndws64_meta_005.tfrecord.gz,114,06021010300,Census Tract 103,2543708130.0,20783679.0,-185131.46556648123,178372.18189528678,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,139.38341932327413,GLE_CO_N RD_P,7,0,0.0,,0.5394
train_train_ndws64_meta_005.tfrecord_00000115,train,2020-10-12,285.0,-121.66333,39.215954,train_ndws64_meta_005.tfrecord.gz,115,06101050702,Census Tract 507.02,105127323.0,387595.0,-143492.0876883471,134599.37415818824,intersects,0.0,6420,1996,270100,0.8432,0.7335,0.9751,0.5006,0.7442,105.127323,61.06880510978102,18.98650077867958,133.02619449982822,SUT_CO_BLOYD RD_P,7,1,25.0092,748.0,0.8432
train_train_ndws64_meta_005.tfrecord_00000116,train,2020-10-12,285.0,-121.636383,39.31477,train_ndws64_meta_005.tfrecord.gz,116,06007003400,Census Tract 34,39257140.0,497865.0,-140978.123847831,145539.01503779134,intersects,0.0,3585,1230,298400,0.6781,0.6372,0.8269,0.3598,0.6226,39.25714,91.32096734504857,31.331880009598255,0.3390797893821821,BUT_CO_CHANDON AVE_P,7,1,88.1858,114.0,0.6781
train_train_ndws64_meta_005.tfrecord_00000117,train,2020-10-12,285.0,-119.166016,37.491188,train_ndws64_meta_005.tfrecord.gz,117,06039000102,Census Tract 1.02,1771266587.0,20823461.0,73635.33036984074,-58058.15863380907,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,6506.380521154654,MAD_CO_5S84_P,7,4,393925.007,38.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000118,train,2020-10-12,285.0,-121.66333,39.224937,train_ndws64_meta_005.tfrecord.gz,118,06101050702,Census Tract 507.02,105127323.0,387595.0,-143474.57381626524,135597.54895677045,intersects,0.0,6420,1996,270100,0.8432,0.7335,0.9751,0.5006,0.7442,105.127323,61.06880510978102,18.98650077867958,176.6075567166135,SUT_CO_STAFFORD RD_P,7,1,25.0092,748.0,0.8432
train_train_ndws64_meta_005.tfrecord_00000119,train,2020-10-12,285.0,-121.591469,38.784763,train_ndws64_meta_005.tfrecord.gz,119,06101051100,Census Tract 511,341758889.0,2257065.0,-138097.81147974264,86575.16328498023,intersects,0.0,2321,991,446500,0.6134,0.4741,0.8505,0.1139,0.7418,341.758889,6.791337620482492,2.8997051193012275,636.7056207301946,STREET-UNNAMED_236064_P,7,1,77.7126,859.0,0.6134
train_train_ndws64_meta_005.tfrecord_00000120,train,2020-10-13,286.0,-119.183983,37.536102,train_ndws64_meta_005.tfrecord.gz,120,06039000102,Census Tract 1.02,1771266587.0,20823461.0,72006.02849693478,-53079.29681184469,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,3766.5114424604835,MAD_CO_5S30_P,7,4,393925.007,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000121,train,2020-10-13,286.0,-119.174995,37.473221,train_ndws64_meta_005.tfrecord.gz,121,06039000102,Census Tract 1.02,1771266587.0,20823461.0,72859.94333073625,-60062.30802211724,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,5485.071575592482,STREET-UNNAMED_160206_P,7,4,393925.007,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000122,train,2020-10-13,286.0,-118.429398,36.341343,train_ndws64_meta_005.tfrecord.gz,122,06107002701,Census Tract 27.01,4789194328.0,7943426.0,140786.44727158226,-185020.59709679332,intersects,0.0,1449,2539,314500,0.5738,0.8033,0.2386,0.1128,0.5637,4789.194328,0.30255610876519023,0.5301518013490807,17865.45662226225,TUL_CO_MINERAL KING RD_P,7,4,198825.321,55.0,0.5738
train_train_ndws64_meta_005.tfrecord_00000123,train,2020-10-13,286.0,-119.174995,37.509155,train_ndws64_meta_005.tfrecord.gz,123,06039000102,Census Tract 1.02,1771266587.0,20823461.0,72825.18371154061,-56067.87745481217,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,5647.184571989876,MAD_CO_5S84_P,7,4,393925.007,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000124,train,2020-10-13,286.0,-119.0672,37.374409,train_ndws64_meta_005.tfrecord.gz,124,06019006408,Census Tract 64.08,3321551634.0,51845624.0,82487.59071193123,-70957.8061503889,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,4317.156125214575,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,39.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000125,train,2020-10-13,286.0,-119.139061,37.509155,train_ndws64_meta_005.tfrecord.gz,125,06039000102,Census Tract 1.02,1771266587.0,20823461.0,75997.07930166872,-56039.67440541508,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,8446.396443430025,MAD_CO_5S30_P,7,5,393968.0337,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000126,train,2020-10-13,286.0,-119.148048,37.509155,train_ndws64_meta_005.tfrecord.gz,126,06039000102,Census Tract 1.02,1771266587.0,20823461.0,75203.79746495103,-56046.84065033216,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,7729.986617866291,MAD_CO_5S30_P,7,5,393968.0337,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000127,train,2020-10-13,286.0,-119.148048,37.500172,train_ndws64_meta_005.tfrecord.gz,127,06039000102,Census Tract 1.02,1771266587.0,20823461.0,75212.7707138021,-57045.39177371329,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,7977.882155765014,MAD_CO_5S84_P,7,4,393925.007,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000128,train,2020-10-13,286.0,-119.094147,37.374409,train_ndws64_meta_005.tfrecord.gz,128,06019006408,Census Tract 64.08,3321551634.0,51845624.0,80104.73858799662,-70980.91259220894,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,5277.215569699042,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,39.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000129,train,2020-10-13,286.0,-119.0672,37.383392,train_ndws64_meta_005.tfrecord.gz,129,06019006408,Census Tract 64.08,3321551634.0,51845624.0,82477.76611565903,-69959.2797066751,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,4188.562555180761,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,39.0,0.4302
train_train_ndws64_meta_005.tfrecord_00000130,train,2020-10-13,286.0,-119.183983,37.509155,train_ndws64_meta_005.tfrecord.gz,130,06039000102,Census Tract 1.02,1771266587.0,20823461.0,72031.81094541907,-56074.74379205052,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,4862.24232601862,MAD_CO_5S84_P,7,4,393925.007,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000131,train,2020-10-13,286.0,-119.139061,37.500172,train_ndws64_meta_005.tfrecord.gz,131,06039000102,Census Tract 1.02,1771266587.0,20823461.0,76006.1472041885,-57038.22467372706,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,8770.969767083872,MAD_CO_5S84_P,7,5,393968.0337,39.0,0.4418
train_train_ndws64_meta_005.tfrecord_00000132,train,2020-10-13,286.0,-122.130455,39.808842,train_ndws64_meta_005.tfrecord.gz,132,06103001000,Census Tract 10,177057536.0,4709499.0,-182303.6662636265,201270.3212652076,intersects,0.0,7080,2559,206300,0.808,0.7945,0.9657,0.4062,0.5905,177.057536,39.987001739366804,14.452929018508424,2.6513053459124127,TEH_CO_CAPAY RD_P,5,0,0.0,,0.808
train_train_ndws64_meta_005.tfrecord_00000133,train,2020-09-30,273.0,-119.20195,37.338474,train_ndws64_meta_005.tfrecord.gz,133,06019006409,Census Tract 64.09,560488497.0,15925621.0,70605.56515112233,-75061.05391693208,intersects,0.0,1771,3618,369900,0.391,0.3524,0.3559,0.1365,0.6067,560.488497,3.1597437047847206,6.455083412710965,725.2882082115569,STREET-UNNAMED_162132_P,7,2,379850.95127,26.0,0.391
train_train_ndws64_meta_005.tfrecord_00000134,train,2020-09-30,273.0,-122.534698,38.623066,train_ndws64_meta_005.tfrecord.gz,134,06055201900,Census Tract 2019,176933190.0,574677.0,-220409.96416711647,70389.14094394073,intersects,0.0,1619,757,1080500,0.1773,0.4224,0.1553,0.28,0.0826,176.93319,9.150346523453289,4.2784510921890915,2080.281584853126,BIKEPED_OAT HILL MINE TRL_P,7,5,409554.3225,3.0,0.1773
train_train_ndws64_meta_005.tfrecord_00000135,train,2020-09-30,273.0,-122.59758,38.614082,train_ndws64_meta_005.tfrecord.gz,135,06055201900,Census Tract 2019,176933190.0,574677.0,-225904.00566003865,69538.87839592481,intersects,0.0,1619,757,1080500,0.1773,0.4224,0.1553,0.28,0.0826,176.93319,9.150346523453289,4.2784510921890915,67.73446171841506,SHS_029._S,4,6,487316.4225,3.0,0.1773
train_train_ndws64_meta_005.tfrecord_00000136,train,2020-09-30,273.0,-123.441994,40.275967,train_ndws64_meta_005.tfrecord.gz,136,06105000500,Census Tract 5,3706834371.0,4577022.0,-292609.1024586884,256423.9618751211,intersects,0.0,3926,2779,251400,0.7763,0.6764,0.906,0.0753,0.8815,3706.834371,1.0591247428573063,0.7496962965869726,227.74430401224447,TRI_CO_RUTH ZENIA RD_P,5,2,1032721.8716,45.0,0.7763
train_train_ndws64_meta_005.tfrecord_00000137,train,2020-09-30,273.0,-122.516731,38.641033,train_ndws64_meta_005.tfrecord.gz,137,06055201900,Census Tract 2019,176933190.0,574677.0,-218794.96527598324,72343.97376726335,intersects,0.0,1619,757,1080500,0.1773,0.4224,0.1553,0.28,0.0826,176.93319,9.150346523453289,4.2784510921890915,251.67224246392234,NAP_CO_AETNA SPRINGS RD_P,7,5,409554.3225,3.0,0.1773
